EAN,Achter de schermen / factuur/ winkelmandje,Brand,Product,Type,,Volume,Inhoud,Aantal,Inkoop,Groothandel,Minimum,Maximum,Berekend,Store,Winstminimum,Winstmaximum,Winst,SKU,Clean,Notities
3614271992932,Armani Acqua di Gio Absolu EDP 125 ml,Armani,Acqua di Gio Absolu,EDP,,125 ml,,0,56.00,58.80,94.95,99.95,,117.42,17.21,21.35,,ARM5329,EU Clean,,0,0
3614271992901,Armani Acqua di Gio Absolu EDP 75 ml,Armani,Acqua di Gio Absolu,EDP,,750 ml,,0,48.50,50.93,,80.95,,97.42,-53.76,13.14,,ARM5327,EU Clean,,0,0
3360372058885,Armani Acqua di Gio After Shave Lotion 100 ml,Armani,Acqua di Gio,ASL,,100 ml,,0,31.00,32.55,,58.95,,78.95,-36.26,12.46,,ARM5241,EU Clean,,0,0
3360372062196,Armani Acqua di Gio ASB 100 ml,Armani,Acqua di Gio,ASB,,100 ml,,0,28.52,29.95,52.50,59.95,,68.35,9.61,15.77,,ARM5334,EU Clean,,0,0
3360372062196,Armani Acqua di Gio ASB 100 ml,Armani,Acqua di Gio,ASB,,100 ml,,0,29.95,31.45,52.95,56.95,,69.03,8.55,11.86,,ARM5349,EU Clean,,0,0
3360372058885,Armani Acqua di Gio ASL 100 ml,Armani,Acqua di Gio,ASL,,100 ml,,0,34.50,36.23,58.95,63.95,,69.03,8.96,13.10,,ARM5350,EU Clean,,0,0
3360372058892,Armani Acqua di Gio Deospray 150 ml,Armani,Acqua di Gio,DSP,,150 ml,,0,18.50,19.43,,34.95,,45.03,-23.76,5.13,,ARM5351,EU Clean,,0,0
3360372060734,Armani Acqua di Gio Deostick 75 ml,Armani,Acqua di Gio,DST,,75 ml,,0,15.50,16.28,30.95,32.95,,35.37,4.82,6.48,,ARM5356,EU Clean,,0,0
3360372058878,Armani Acqua di Gio EDT 100 ml,Armani,Acqua di Gio,EDT,,100 ml,,568,41.00,43.05,,67.95,,97.50,-46.26,9.90,,ARM5242,EU Clean,,23288,0
3360372078500,Armani Acqua di Gio EDT 200 ml,Armani,Acqua di Gio,EDT,,200 ml,,0,55.00,57.75,91.95,94.95,,143.06,15.74,18.21,,ARM5299,EU Clean,,0,0
3360372058939,Armani Acqua di Gio EDT 30 ml,Armani,Acqua di Gio,EDT,,30 ml,,0,22.00,23.10,,43.50,,56.50,-27.26,8.69,,ARM5243,EU Clean,,0,0
3360372058861,Armani Acqua di Gio EDT 50 ml,Armani,Acqua di Gio,EDT,,50 ml,,0,29.75,31.24,,49.50,,69.50,-35.01,5.90,,ARM5244,EU Clean,,0,0
3605521419439,Armani Acqua di Gio Essenza EDP 180 ml,Armani,Acqua di Gio Essenza,EDP,,180 ml,,0,,0.00,,127.95,,146.50,-5.26,100.49,,ARM5305,EU Clean,,0,0
3605521530332,Armani Acqua di Gio Essenza EDP 40 ml,Armani,Acqua di Gio Essenza,EDP,,40 ml,,0,28.00,29.40,,52.95,,74.95,-33.26,10.50,,ARM5240,EU Clean,,0,0
3605521419378,Armani Acqua di Gio Essenza EDP 75 ml,Armani,Acqua di Gio Essenza,EDP,,75 ml,,0,,0.00,,69.95,,96.46,-5.26,52.55,,ARM5306,EU Clean,,0,0
3360372054559,Armani Acqua di Gio pour Femme EDT 100 ml,Armani,Acqua di Gio pour Femme,EDT,,100 ml,,0,36.00,37.80,,79.95,,115.95,-41.26,24.82,,ARM5246,EU Clean,,0,0
3360372054153,Armani Acqua di Gio pour Femme EDT 35 ml,Armani,Acqua di Gio pour Femme,EDT,,35 ml,,0,24.00,25.20,,54.95,,66.95,-29.26,16.16,,ARM5247,EU Clean,,0,0
3614270254697,Armani Acqua di Gio Profumo EDP 125 ml,Armani,Acqua di Gio Profumo,EDP,,125 ml,,0,54.07,56.77,94.95,99.95,,117.42,19.14,23.28,,ARM5330,EU Clean,,0,0
3614270157622,Armani Acqua di Gio Profumo EDP 40 ml,Armani,Acqua di Gio Profumo,EDP,,40 ml,,0,30.00,31.50,,52.95,,95.50,-35.26,8.50,,ARM5297,EU Clean,,0,0
3614270157639,Armani Acqua di Gio Profumo EDP 75 ml,Armani,Acqua di Gio Profumo,EDP,,75 ml,,0,40.00,42.00,69.95,79.95,,96.46,12.55,20.82,,ARM5302,EU Clean,,0,0
3605520300172,Armani Acqua di Gio Recharge EDT 100 ml,Armani,Acqua di Gio Recharge,EDT,,100 ml,,0,32.00,33.60,,61.95,,78.95,-37.26,13.94,,ARM5248,EU Clean,,0,0
3360372067214,Armani Acqua di Gio Showergel 200 ml,Armani,Acqua di Gio,SG,,200 ml,,0,14.00,14.70,,32.50,,44.95,-19.26,7.60,,ARM5200,EU Clean,,0,0
3605521739629,Armani Acqua di Gioia Eau Fraîche EDT 100 ml,Armani,Acqua di Gioia Eau Fraîche,EDT,,100 ml,,0,32.00,33.60,,64.95,,84.50,-37.26,16.42,,ARM5249,EU Clean,,0,0
3605521739483,Armani Acqua di Gioia Eau Fraîche EDT 50 ml,Armani,Acqua di Gioia Eau Fraîche,EDT,,50 ml,,0,24.00,25.20,,47.95,,63.50,-29.26,10.37,,ARM5250,EU Clean,,0,0
3605521172525,Armani Acqua di Gioia EDP 100 ml ,Armani,Acqua Di Gioia,EDP,,100 ml,,0,45.00,47.25,,71.50,,94.95,-50.26,8.83,,ARM5251,EU Clean,,0,0
3605521172648,Armani Acqua di Gioia EDP 30 ml,Armani,Acqua Di Gioia,EDP,,30 ml,,0,23.00,24.15,,47.95,,54.95,-28.26,11.37,,ARM5252,EU Clean,,0,0
3605521172587,Armani Acqua di Gioia EDP 50 ml,Armani,Acqua Di Gioia,EDP,,50 ml,,0,28.00,29.40,,57.95,,76.95,-33.26,14.64,,ARM5253,EU Clean,,0,0
3605521475411,Armani Acqua di Gioia Essenza EDP 100 ml,Armani,Acqua di Gioia Essenza,EDP,,100 ml,,0,,0.00,,81.50,,104.95,-5.26,62.10,,ARM5307,EU Clean,,0,0
3605521895424,Armani Acqua di Gioia Giftset EDP 30 ml + BL 75 ml ,Armani,Acqua di Gioia,GIFTSET,EDP,30 ml,BL 75 ml ,0,,0.00,,57.95,,66.95,-5.26,42.64,,ARM5300,EU Clean,,0,0
3614271381392,Armani Air di Gioia EDP 50 ml ,Armani,Air di Gioia,EDP,,50 ml,,0,28.00,29.40,,54.95,,77.53,-33.26,12.16,,ARM5320,EU Clean,,0,0
3605520301544,Armani Attitude EDT 50 ml,Armani,Attitude,EDT,,50 ml,,0,28.00,29.40,,147.95,,169.95,-33.26,89.02,,ARM5254,EU Clean,,0,0
3605520301605,Armani Attitude EDT 75 ml,Armani,Attitude,EDT,,75 ml,,0,38.00,39.90,,139.95,,224.95,-43.26,72.40,,ARM5255,EU Clean,,0,0
3605520964503,Armani Attitude Extreme EDT 75 ml,Armani,Attitude Extreme,EDT,,75 ml,,0,40.00,42.00,,149.95,,239.92,-45.26,78.67,,ARM5256,EU Clean,,0,0
3605522040946,Armani Because It’s You EDP 30 ml,Armani,Because It’s You,EDP,,30 ml,,0,26.00,27.30,,44.95,,58.65,-31.26,5.89,,ARM5323,EU Clean,,0,0
3605522041004,Armani Because It’s You EDP 50 ml,Armani,Because It’s You,EDP,,50 ml,,0,35.00,36.75,,55.95,,78.02,-40.26,5.98,,ARM5324,EU Clean,,0,0
3605522041486,Armani Because It's You EDP 100 ml,Armani,Because It’s You,EDP,,100 ml,,0,40.00,42.00,,74.95,,105.06,-45.26,16.69,,ARM5319,EU Clean,,0,0
3614272095410,Armani Because It's You Giftset EDP 30 ml + BL 75 ml ,Armani,Because It’s You,EDP,,30 ml,,0,29.06,30.51,51.95,59.95,,68.65,8.62,15.23,,ARM5335,EU Clean,,0,0
3614272372597,Armani Because It's You Giftset EDP 30 ml + BL 75 ml ,Armani,Because It’s You,EDP,,30 ml,,0,31.85,33.44,58.95,61.95,,69.83,11.61,14.09,,ARM5346,EU Clean,,0,0
3614272544437,Armani Code Femme Absolu EDP 50 ml,Armani,Code Femme Absolu,EDP,,50 ml,,0,30.00,31.50,64.95,74.95,,101.03,18.42,26.69,,ARM5341,EU Clean,,0,0
3360375004049,Armani Code Femme EDP 30 ml,Armani,Code Femme Absolu,EDP,,30 ml,,0,17.00,17.85,,48.95,,63.95,-22.26,18.20,,ARM5260,EU Clean,,0,0
3360375004056,Armani Code Femme EDP 50 ml,Armani,Code Femme Absolu,EDP,,50 ml,,0,33.00,34.65,77.95,79.95,,86.95,26.17,27.82,,ARM5261,EU Clean,,0,0
3360375010972,Armani Code Femme EDP 75 ml ,Armani,Code Femme Absolu,EDP,,75 ml,,0,51.50,54.08,,69.50,,112.00,-56.76,0.68,,ARM5294,EU Clean,,0,0
3605520292484,Armani Code Femme EDT 50 ml,Armani,Code Femme Absolu,EDT,,50 ml,,0,32.00,33.60,,69.95,,78.50,-37.26,20.55,,ARM5262,EU Clean,,0,0
3605520292545,Armani Code Femme EDT 75 ml,Armani,Code Femme Absolu,EDT,,75 ml,,0,39.00,40.95,,67.95,,104.95,-44.26,11.90,,ARM5263,EU Clean,,0,0
3614272297630,Armani Code Femme Giftset EDP 50 ml + SG 75 ml + BL 75 ml,Armani,Code Femme,EDP,,50 ml,,0,43.95,46.15,77.95,79.95,,106.19,15.22,16.87,,ARM5336,EU Clean,,0,0
3605521414359,Armani Code Femme Giftset EDP 50 ml + SG 75 ml + BL 50 ml ,Armani,Code Femme,EDP,,50 ml,,0,43.50,45.68,,76.50,,119.95,-48.76,14.47,,ARM5293,EU Clean,,0,0
3660732002306,Armani Code Femme Giftset EDP 75 ml + BL 75 ml ,Armani,Code Femme,EDP,,75 ml,,0,49.50,51.98,,81.50,,112.95,-54.76,12.60,,ARM5295,EU Clean,,0,0
3614272407442,Armani Code Homme Absolu EDP 110 ml,Armani,Code Homme Absolu,EDP,,110 ml,,0,55.00,57.75,89.95,99.95,,128.60,14.08,22.35,,ARM5357,EU Clean,,0,0
3614272407435,Armani Code Homme Absolu EDP 60 ml,Armani,Code Homme Absolu,EDP,,60 ml,,0,30.00,31.50,71.95,76.95,,88.59,24.21,28.34,,ARM5343,EU Clean,,0,0
3360372115519,Armani Code Homme ASL 100 ml,Armani,Code Homme,ASL,,100 ml,,0,34.50,36.23,58.95,64.95,,74.96,8.96,13.92,,ARM5358,EU Clean,,0,0
3360372115595,Armani Code Homme Deospray 150 ml,Armani,Code Homme,DSP,,150 ml,,0,18.95,19.90,37.95,39.95,,41.16,7.16,8.81,,ARM5316,EU Clean,,0,0
3360375006432,Armani Code Homme EDT 125 ml,Armani,Code Homme,EDT,,125 ml,,0,45.00,47.25,73.50,75.50,,109.95,10.49,12.14,,ARM5257,EU Clean,,0,0
8718758319320,Armani Code Homme EDT 50 ml ,Armani,Code Homme,EDT,,50 ml,,0,,0.00,64.95,66.95,,72.94,48.42,50.07,,ARM5331,EU Clean,,0,0
3360372100522,Armani Code Homme EDT 75 ml,Armani,Code Homme,EDT,,75 ml,,0,37.50,39.38,,61.95,,85.95,-42.76,8.44,,ARM5258,EU Clean,,0,0
3614272296824,Armani Code Homme Giftset EDT 50 ml + SG 75 ml + ASB 75 ml,Armani,Code Homme,GIFTSET,EDT,50 ml,SG 75 ml + ASB 75 ml,0,33.50,35.18,59.95,66.95,,82.94,10.79,16.57,,ARM5337,EU Clean,,0,0
3614271005007,Armani Code Homme Giftset EDT 50 ml + SG 75 ml + ASB 75 ml ,Armani,Code Homme,GIFTSET,EDT,50 ml,SG 75 ml + ASB 75 ml ,0,36.50,38.33,,61.95,,103.95,-41.76,9.44,,ARM5296,EU Clean,,0,0
3614270581670,Armani Code Homme Profumo EDP 110 ml,Armani,Code Homme,EDP,,110 ml,,0,45.00,47.25,79.95,82.95,,116.15,15.82,18.30,,ARM5304,EU Clean,,0,0
3614270581656,Armani Code Homme Profumo EDP 60 ml,Armani,Code Homme Profumo,EDP,,60 ml,,0,30.00,31.50,64.95,69.95,,85.00,18.42,22.55,,ARM5303,EU Clean,,0,0
3614270288937,Armani Code Homme Shaving Cream 150 ml,Armani,Code Homme,SC,,150 ml,,0,15.00,15.75,,29.95,,34.37,-20.26,4.50,,ARM5325,EU Clean,,0,0
3605521569103,Armani Code Homme Sport Athlete Fraîche EDT 75 ml,Armani,Code Homme Sport Athlete Fraîche,EDT,,75 ml,,0,36.00,37.80,,119.95,,239.95,-41.26,57.88,,ARM5264,EU Clean,,0,0
3605521321602,Armani Code Homme Sport EDT 50 ml,Armani,Code Homme Sport,EDT,,50 ml,,0,28.00,29.40,,57.50,,67.95,-33.26,14.26,,ARM5265,EU Clean,,0,0
3605521322203,Armani Code Homme Sport EDT 75 ml,Armani,Code Homme Sport,EDT,,75 ml,,0,,0.00,,63.95,,84.95,-5.26,47.60,,ARM5309,EU Clean,,0,0
3136664001330,Armani Code Luna Eau Sensuelle EDT 75 ml,Armani,Code Luna Eau Sensuelle,EDT,,75 ml,,0,34.00,35.70,,64.95,,89.95,-39.26,14.42,,ARM5259,EU Clean,,0,0
3605520380310,Armani Diamonds EDP 100 ml,Armani,Diamonds,EDP,,100 ml,,0,30.00,31.50,57.95,59.95,,109.95,12.64,14.29,,ARM5266,EU Clean,,0,0
3605520380198,Armani Diamonds EDP 30 ml,Armani,Diamonds,EDP,,30 ml,,0,15.00,15.75,,42.95,,59.95,-20.26,15.24,,ARM5267,EU Clean,,0,0
3605520380259,Armani Diamonds EDP 50 ml,Armani,Diamonds,EDP,,50 ml,,0,27.00,28.35,56.95,59.95,,84.95,14.81,17.29,,ARM5268,EU Clean,,0,0
3605521000538,Armani Diamonds EDT 50 ml,Armani,Diamonds,EDT,,50 ml,,0,27.00,28.35,,51.95,,69.95,-32.26,10.68,,ARM5269,EU Clean,,0,0
3605520380976,Armani Diamonds for Men EDT 30 ml,Armani,Diamonds for Men,EDT,,30 ml,,0,12.50,13.13,,35.95,,52.95,-17.76,11.95,,ARM5270,EU Clean,,0,0
3605520381034,Armani Diamonds for Men EDT 50 ml,Armani,Diamonds for Men,EDT,,50 ml,,0,26.00,27.30,,51.95,,64.95,-31.26,11.68,,ARM5271,EU Clean,,0,0
3605520381096,Armani Diamonds for Men EDT 75 ml,Armani,Diamonds for Men,EDT,,75 ml,,0,25.00,26.25,47.95,49.95,,83.95,9.37,11.02,,ARM5272,EU Clean,,0,0
3605520888595,Armani Diamonds Intense EDP 50 ml ,Armani,Diamonds Intense,EDP,,50 ml,,0,27.90,29.30,69.95,78.95,,148.49,24.65,32.09,,ARM5326,EU Clean,,0,0
3605521819987,Armani Diamonds Rose EDT 50 ml,Armani,Diamonds Rose,EDT,,50 ml,,1,24.00,25.20,49.95,52.95,,84.95,12.02,14.50,,ARM5339,EU Clean,,24,0
3605521174147,Armani Diamonds Summer EDT 100 ml,Armani,Diamonds Summer ,EDT,,100 ml,,0,,0.00,,62.95,,99.95,-5.26,46.77,,ARM5310,EU Clean,,0,0
3614270284922,Armani Eau de Cedre EDT 100 ml,Armani,Eau de Cedre,EDT,,100 ml,,0,40.00,42.00,87.95,92.95,,110.92,27.43,31.56,,ARM5359,EU Clean,,0,0
3605521695178,Armani Eau de Nuit pour Homme EDT 100 ml,Armani,Eau de Nuit pour Homme,EDT,,100 ml,,0,31.00,32.55,,84.95,,97.95,-36.26,33.95,,ARM5273,EU Clean,,0,0
3605521544353,Armani Eau pour Homme EDT 100 ml,Armani,Eau pour Homme,EDT,,100 ml,,0,,0.00,,74.95,,103.53,-5.26,56.69,,ARM5308,EU Clean,,0,0
3360372061830,Armani He/Lui EDT 100 ml,Armani,He/Lui,EDT,,100 ml,,0,38.00,39.90,,60.95,,94.95,-43.26,7.12,,ARM5274,EU Clean,,0,0
3360372061816,Armani He/Lui EDT 30 ml,Armani,He/Lui,EDT,,30 ml,,0,15.00,15.75,,32.95,,49.95,-20.26,6.98,,ARM5313,EU Clean,,0,0
3360372061823,Armani He/Lui EDT 50 ml,Armani,He/Lui,EDT,,50 ml,,0,29.75,31.24,,48.95,,67.50,-35.01,5.45,,ARM5275,EU Clean,,0,0
3605520996276,Armani He/Lui Limited Edition EDT 50 ml ,Armani,He/Lui Limited Edition,EDT,,50 ml,,0,,0.00,,47.95,,67.50,-5.26,34.37,,ARM5275,EU Clean,,0,0
3605520916342,Armani Idole D'Armani EDP 30 ml,Armani,Idole D'Armani,EDP,,30 ml,,0,35.00,36.75,,82.95,,139.95,-40.26,28.30,,ARM5317,EU Clean,,0,0
3605520916403,Armani Idole D'Armani EDP 50 ml,Armani,Idole D'Armani,EDP,,50 ml,,0,45.00,47.25,,109.95,,174.95,-50.26,40.61,,ARM5276,EU Clean,,0,0
